time,x,y,z
13.27550215,1.996368408,-4.24067688,8.763900757
13.27797407,2.021499634,-4.213150024,8.771087646
13.280446,2.037063599,-4.217941284,8.767501831
13.2828874,2.021499634,-4.222717285,8.783050537
13.28535933,2.010726929,-4.250259399,8.805801392
13.28783125,2.081359863,-4.225112915,8.730377197
13.29030317,2.086151123,-4.213150024,8.796218872
13.2927751,2.092132568,-4.202377319,8.762710571
13.29524702,2.102905273,-4.19039917,8.756713867
13.29771894,2.117263794,-4.2215271,8.775878906
13.30019087,2.105300903,-4.199981689,8.708831787
13.30263227,2.112487793,-4.186813354,8.743545532
13.3051042,2.132827759,-4.19039917,8.678909302
13.30757612,2.131637573,-4.196380615,8.629821777
13.31004805,2.119659424,-4.148498535,8.670532227
13.31251997,2.126846313,-4.126953125,8.660949707
13.31496138,2.177124023,-4.100616455,8.659759521
13.3174333,2.136428833,-4.13772583,8.641799927
13.31990522,2.165145874,-4.126953125,8.621444702
13.32237715,2.196273804,-4.1640625,8.628631592
13.32481855,2.214233398,-4.100616455,8.662155151
13.32729048,2.216629028,-4.095825195,8.623840332
13.3297624,2.177124023,-4.141311646,8.590316772
13.33220381,2.198669434,-4.09463501,8.597503662
13.33467573,2.209442139,-4.08505249,8.640609741
13.33714766,2.198669434,-4.1353302,8.644195557
13.33961958,2.193878174,-4.1927948,8.584335327
13.34206099,2.221420288,-4.204772949,8.522094727
13.34453291,2.207046509,-4.189208984,8.557998657
13.34700483,2.149597168,-4.2215271,8.567581177
13.34947676,2.185501099,-4.26222229,8.587936401
13.35191816,2.190292358,-4.249053955,8.573562622
13.35439009,2.162765503,-4.284973145,8.652572632
13.35686201,2.157974243,-4.27180481,8.668136597
13.35933393,2.120864868,-4.28616333,8.698059082
13.36177534,2.147201538,-4.301727295,8.756713867
13.36424726,2.116073608,-4.281387329,8.769882202
13.36671919,2.140014648,-4.26222229,8.820159912
13.36919111,2.105300903,-4.220321655,8.827346802
13.37166304,2.043045044,-4.220321655,8.878829956
13.37410444,2.025085449,-4.19758606,8.869247437
13.37657637,2.010726929,-4.18321228,8.881225586
13.37904829,1.999954224,-4.1065979,8.893188477
13.3814897,1.981994629,-4.047943115,8.902770996
13.38396162,1.978408813,-4.050338745,8.939880371
13.38643354,1.967636108,-3.99887085,8.965011597
13.38890547,1.930526733,-3.953369141,8.981781006
13.39134687,1.918548584,-3.88394165,9.038040161
13.3938188,1.895797729,-3.79536438,9.005722046
13.39629072,1.867080688,-3.76663208,9.034454346
13.39876265,1.851516724,-3.74269104,9.044021606
13.40120405,1.828765869,-3.688812256,9.002120972
13.40367598,1.857498169,-3.632553101,9.000930786
13.4061479,1.806030273,-3.545166016,9.029663086
13.40861982,1.812011719,-3.555938721,9.032058716
13.41109175,1.778488159,-3.506851196,9.040435791
13.41353315,1.77130127,-3.530792236,8.954238892
13.41600508,1.743774414,-3.511642456,8.924316406
13.418477,1.740188599,-3.456573486,8.914733887
13.42094892,1.723419189,-3.494888306,8.911148071
13.42339033,1.719833374,-3.510452271,8.798614502
13.42586225,1.680328369,-3.515228271,8.784255981
13.42833418,1.71862793,-3.599029541,8.795028687
13.4308061,1.652786255,-3.64213562,8.724395752
13.43324751,1.676742554,-3.66607666,8.727996826
13.43571943,1.674346924,-3.76184082,8.659759521
13.43819136,1.705459595,-3.830078125,8.640609741
13.44066328,1.682723999,-3.96055603,8.651382446
13.44310469,1.686309814,-4.06590271,8.677719116
13.44557661,1.687515259,-4.160476685,8.617858887
13.44804853,1.706665039,-4.272994995,8.597503662
13.45052046,1.717437744,-4.347213745,8.608276367
13.45296186,1.734191895,-4.445388794,8.609481812
13.45543379,1.780883789,-4.581848145,8.737564087
13.45790571,1.766525269,-4.682403564,8.725601196
13.46037764,1.772506714,-4.754241943,8.749542236
13.46281904,1.779693604,-4.802124023,8.767501831
13.46529097,1.762924194,-4.870346069,8.762710571
13.46776289,1.748565674,-4.972106934,8.827346802
13.47023481,1.747360229,-5.017593384,8.872833252
13.47267622,1.758132935,-5.046325684,8.859664917
13.47514814,1.779693604,-5.098999023,8.822555542
13.47762007,1.846725464,-5.079849243,8.890792847
13.48009199,1.815597534,-5.104980469,8.905166626
13.4825334,1.813201904,-5.106185913,8.949447632
13.48500532,1.843139648,-5.093017578,9.015289307
13.48747725,1.867080688,-5.034362793,9.010513306
13.48994917,1.831161499,-5.043930054,9.040435791
13.49242109,1.857498169,-5.003234863,9.042831421
13.4948625,1.869476318,-4.899078369,9.002120972
13.49733442,1.856307983,-4.800918579,9.010513306
13.49980635,1.846725464,-4.71711731,9.040435791
13.50224775,1.880249023,-4.684799194,9.020080566
13.50471968,1.907775879,-4.535171509,9.028457642
13.5071916,1.948471069,-4.435806274,9.077545166
13.50966352,1.936508179,-4.298141479,9.094299316
13.51210493,1.936508179,-4.220321655,9.136199951
13.51457685,1.946090698,-4.176040649,9.168518066
13.51704878,2.010726929,-4.053924561,9.133804321
13.5195207,2.021499634,-3.97013855,9.178100586
13.52196211,2.019104004,-3.88873291,9.1769104
13.52443403,2.090927124,-3.752258301,9.172119141
13.52690596,2.117263794,-3.674453735,9.132614136
13.52937788,2.124450684,-3.622970581,9.105072021
13.53181929,2.147201538,-3.606216431,9.095504761
13.53429121,2.205856323,-3.56072998,9.075149536
13.53676313,2.215423584,-3.466156006,9.082336426
13.53923506,2.275283813,-3.442214966,9.095504761
13.54170698,2.296829224,-3.437423706,9.106277466
13.54414839,2.341125488,-3.408691406,9.071563721
13.54662031,2.391403198,-3.395523071,9.066772461
13.54909224,2.403381348,-3.417068481,9.107467651
13.55156416,2.458435059,-3.444610596,9.057189941
13.55400557,2.521896362,-3.395523071,9.044021606
13.55647749,2.499145508,-3.473342896,9.003326416
13.55894941,2.520690918,-3.492492676,8.963821411
13.56142134,2.592514038,-3.48890686,8.971008301
13.56386274,2.551818848,-3.56312561,8.930297852
13.56633467,2.572174072,-3.56072998,8.926712036
13.56880659,2.624832153,-3.619384766,8.852493286
13.57127851,2.652374268,-3.655288696,8.846496582
13.57371992,2.652374268,-3.739089966,8.726791382
13.57619184,2.617660522,-3.765426636,8.708831787
13.57866377,2.598510742,-3.806137085,8.733978271
13.58113569,2.610473633,-3.91027832,8.693267822
13.58360762,2.635620117,-3.913864136,8.656158447
13.58607954,2.587722778,-3.947387695,8.659759521
13.58855146,2.556610107,-4.00843811,8.663345337
13.59102339,2.555404663,-4.027587891,8.698059082
13.59346479,2.529067993,-4.1065979,8.666931152
13.59593672,2.463226318,-4.14012146,8.645385742
13.59840864,2.430908203,-4.165267944,8.658554077
13.60088057,2.393798828,-4.2215271,8.590316772
13.60332197,2.378234863,-4.1927948,8.565185547
13.6057939,2.356689453,-4.229904175,8.480194092
13.60826582,2.283660889,-4.25743103,8.482589722
13.61073774,2.272888184,-4.281387329,8.512512207
13.61317915,2.229797363,-4.280181885,8.512512207
13.61565107,2.180709839,-4.284973145,8.452651978
13.618123,2.153182983,-4.320877075,8.470611572
13.62059492,2.093322754,-4.350814819,8.432312012
13.62303633,2.096923828,-4.31729126,8.410751343
13.62550825,2.057418823,-4.348419189,8.405975342
13.62798017,1.981994629,-4.302932739,8.446670532
13.6304521,1.981994629,-4.255050659,8.439483643
13.6328935,1.959259033,-4.278991699,8.379638672
13.63536543,1.940093994,-4.249053955,8.417938232
13.63783735,1.887420654,-4.28855896,8.419143677
13.64030928,1.865875244,-4.265823364,8.426315308
13.64275068,1.839538574,-4.277786255,8.392807007
13.64522261,1.835952759,-4.31010437,8.396392822
13.64769453,1.786865234,-4.234695435,8.427520752
13.65016645,1.784469604,-4.24546814,8.373641968
13.65260786,1.750961304,-4.325668335,8.433502197
13.65507978,1.737792969,-4.31010437,8.502929688
13.65755171,1.759338379,-4.26940918,8.468215942
13.66002363,1.750961304,-4.344833374,8.421539307
13.66246504,1.695892334,-4.33644104,8.468215942
13.66493696,1.695892334,-4.330459595,8.495758057
13.66740889,1.740188599,-4.353210449,8.494552612
13.66988081,1.682723999,-4.354400635,8.433502197
13.67232222,1.661178589,-4.380737305,8.502929688
13.67479414,1.653991699,-4.39390564,8.543640137
13.67726606,1.633636475,-4.39151001,8.529266357
13.67973799,1.621673584,-4.33644104,8.574768066
13.68220991,1.638427734,-4.337646484,8.591522217
13.68465132,1.571395874,-4.33883667,8.608276367
13.68712324,1.578567505,-4.31968689,8.621444702
13.68959517,1.576171875,-4.27180481,8.644195557
13.69203657,1.542663574,-4.241882324,8.708831787
13.6945085,1.485198975,-4.222717285,8.725601196
13.69698042,1.456466675,-4.178436279,8.731582642
13.69945234,1.461257935,-4.160476685,8.681304932
13.70192427,1.42414856,-4.149703979,8.731582642
13.70436567,1.407394409,-4.09223938,8.747146606
13.7068376,1.408584595,-4.04914856,8.730377197
13.70930952,1.404998779,-4.012039185,8.731582642
13.71178144,1.39781189,-4.0443573,8.723205566
13.71422285,1.382247925,-4.01322937,8.744750977
13.71669477,1.357116699,-3.94619751,8.791442871
13.7191667,1.372665405,-3.899505615,8.756713867
13.72163862,1.346328735,-3.8671875,8.798614502
13.72408003,1.391830444,-3.844436646,8.809387207
13.72655195,1.389434814,-3.825286865,8.812988281
13.72902388,1.355911255,-3.81930542,8.767501831
13.7314958,1.357116699,-3.808532715,8.784255981
13.73393721,1.336761475,-3.84324646,8.840515137
13.73640913,1.36907959,-3.821685791,8.847702026
13.73888105,1.404998779,-3.824081421,8.812988281
13.74135298,1.41217041,-3.801345825,8.850097656
13.74379438,1.413375854,-3.801345825,8.905166626
13.74626631,1.481613159,-3.91506958,8.917129517
13.74873823,1.51512146,-3.913864136,8.955444336
13.75121016,1.530685425,-3.91746521,8.945861816
13.75365156,1.530685425,-4.012039185,8.973388672
13.75612349,1.582168579,-4.02041626,9.011703491
13.75859541,1.578567505,-4.06350708,8.984176636
13.76106733,1.637237549,-4.104202271,8.998535156
13.76350874,1.69468689,-4.083862305,9.009307861
13.76598066,1.706665039,-4.213150024,8.955444336
13.76845259,1.724624634,-4.204772949,8.980575562
13.77092451,1.741378784,-4.246658325,9.029663086
13.77336592,1.780883789,-4.284973145,9.022476196
13.77583784,1.790466309,-4.324478149,9.027267456
13.77830976,1.84552002,-4.342437744,9.039230347
13.78078169,1.875457764,-4.359191895,9.065567017
13.78322309,1.931716919,-4.41305542,9.094299316
13.78569502,1.938903809,-4.422637939,9.015289307
13.78816694,1.974807739,-4.404678345,9.006912231
13.79063887,2.041854858,-4.411865234,9.000930786
13.79308027,2.051422119,-4.411865234,8.955444336
13.7955522,2.100509644,-4.451370239,8.979385376
13.79802412,2.099319458,-4.41784668,9.011703491
13.80049604,2.179519653,-4.371170044,8.966217041
13.80293745,2.228591919,-4.359191895,8.935089111
13.80540937,2.232192993,-4.33883667,8.941070557
13.8078813,2.296829224,-4.274200439,8.914733887
13.81035322,2.286056519,-4.255050659,8.967407227
13.81282515,2.362670898,-4.246658325,8.976989746
13.81526655,2.396194458,-4.193984985,8.911148071
13.81773848,2.430908203,-4.14491272,8.871643066
13.8202104,2.433303833,-4.1353302,8.811782837
13.82268232,2.496749878,-4.0730896,8.795028687
13.82512373,2.539840698,-4.026397705,8.720809937
13.82759565,2.600891113,-4.081466675,8.682495117
13.83006758,2.622451782,-4.019210815,8.604690552
13.8325395,2.641601563,-4.015625,8.599899292
13.83498091,2.688293457,-4.028793335,8.568771362
13.83745283,2.734970093,-4.029983521,8.544830322
13.83992475,2.757720947,-4.059921265,8.529266357
13.84239668,2.806793213,-3.9868927,8.534057617
13.84483809,2.793624878,-4.03477478,8.494552612
13.84731001,2.800811768,-4.11618042,8.476593018
13.84978193,2.843902588,-4.06350708,8.438293457
13.85225386,2.891799927,-4.04675293,8.415542603
13.85469526,2.927703857,-4.124557495,8.452651978
13.85716719,2.888198853,-4.162872314,8.434707642
13.85963911,2.951644897,-4.21434021,8.437088013
13.86211103,2.970794678,-4.250259399,8.444274902
13.86458296,2.969604492,-4.261032104,8.458648682
13.86705488,2.983963013,-4.306518555,8.501739502
13.86952681,3.009109497,-4.340042114,8.480194092
13.87199873,3.004318237,-4.363983154,8.562789917
13.87444014,3.028259277,-4.401092529,8.648986816
13.87691206,2.983963013,-4.399887085,8.638214111
13.87938398,3.056991577,-4.453765869,8.644195557
13.88185591,3.003128052,-4.43939209,8.666931152
13.88429731,2.992355347,-4.41784668,8.680099487
13.88676924,2.977981567,-4.409469604,8.646591187
13.88924116,2.977981567,-4.38432312,8.656158447
13.89171309,2.909744263,-4.414260864,8.633422852
13.89415449,2.939682007,-4.359191895,8.633422852
13.89662642,2.924118042,-4.33883667,8.646591187
13.89909834,2.859466553,-4.282577515,8.657363892
13.90157026,2.836730957,-4.24786377,8.666931152
13.90401167,2.811584473,-4.237091064,8.607086182
13.90648359,2.718215942,-4.239486694,8.572372437
13.90895552,2.714614868,-4.174835205,8.607086182
13.91142744,2.608078003,-4.10899353,8.615463257
13.91386885,2.598510742,-4.122161865,8.646591187
13.91634077,2.576950073,-4.015625,8.634613037
13.91881269,2.527877808,-4.003646851,8.650177002
13.92128462,2.422531128,-3.980911255,8.639404297
13.92372602,2.418945313,-4.01802063,8.620254517
13.92619795,2.394989014,-3.94380188,8.616653442
13.92866987,2.360275269,-3.925842285,8.593917847
13.9311418,2.312393188,-3.897109985,8.640609741
13.93361372,2.271697998,-3.94380188,8.605880737
13.93605513,2.246551514,-3.96055603,8.584335327
13.93852705,2.221420288,-3.93421936,8.559204102
13.94099897,2.204650879,-3.956970215,8.524490356
13.9434709,2.195083618,-4.002456665,8.580749512
13.9459123,2.143600464,-4.016815186,8.536453247
13.94838423,2.147201538,-4.047943115,8.583145142
13.95085615,2.130432129,-4.11378479,8.596313477
13.95332808,2.093322754,-4.11138916,8.597503662
13.95576948,2.088531494,-4.178436279,8.566375732
13.95824141,2.101699829,-4.217941284,8.601104736
13.96071333,2.088531494,-4.298141479,8.592712402
13.96318525,2.064590454,-4.363983154,8.599899292
13.96562666,2.041854858,-4.371170044,8.559204102
13.96809858,2.004745483,-4.423828125,8.555603027
13.97057051,2.034667969,-4.469329834,8.619049072
13.97304243,2.011917114,-4.522003174,8.619049072
13.97548384,1.984390259,-4.622558594,8.652572632
13.97795576,1.986785889,-4.663253784,8.686096191
13.98042768,1.991577148,-4.651290894,8.722000122
13.98289961,1.973617554,-4.701568604,8.724395752
13.98534101,1.938903809,-4.727905273,8.725601196
13.98781294,1.876647949,-4.709945679,8.777069092
13.99028486,1.856307983,-4.701568604,8.775878906
13.99275679,1.852706909,-4.684799194,8.772277832
13.99522871,1.861083984,-4.707550049,8.809387207
13.99767012,1.856307983,-4.701568604,8.833328247
14.00014204,1.79524231,-4.652481079,8.851287842
14.00261396,1.773696899,-4.620162964,8.878829956
14.00505537,1.731796265,-4.580657959,8.852493286
14.00752729,1.710250854,-4.498062134,8.816574097
14.00999922,1.713851929,-4.48727417,8.874038696
14.01247114,1.673141479,-4.373550415,8.907562256
14.01491255,1.638427734,-4.30770874,8.888397217
14.01738447,1.664764404,-4.2837677,8.900375366
14.0198564,1.681518555,-4.19039917,8.893188477
14.02232832,1.664764404,-4.076675415,8.872833252
14.02480024,1.675537109,-4.012039185,8.848892212
14.02724165,1.691101074,-3.977310181,8.816574097
14.02971357,1.706665039,-3.905487061,8.786651611
14.0321855,1.704269409,-3.837249756,8.762710571
14.0346269,1.746170044,-3.776199341,8.741165161
14.03709883,1.74256897,-3.70916748,8.692077637
14.03957075,1.767715454,-3.698394775,8.737564087
14.04204267,1.770111084,-3.61100769,8.701660156
14.04448408,1.784469604,-3.601425171,8.656158447
14.046956,1.812011719,-3.534393311,8.610671997
14.04942793,1.813201904,-3.58946228,8.592712402
14.05189985,1.809616089,-3.582275391,8.616653442
14.05434126,1.881439209,-3.567901611,8.609481812
14.05681318,1.923339844,-3.631347656,8.597503662
14.05928511,1.919754028,-3.632553101,8.617858887
14.06175703,1.949676514,-3.704376221,8.547225952
14.06422895,1.986785889,-3.782196045,8.536453247
14.06667036,2.026290894,-3.85760498,8.572372437
14.06914228,2.037063599,-3.887527466,8.598709106
14.07161421,2.078964233,-3.99887085,8.575958252
14.07408613,2.134033203,-4.04675293,8.621444702
14.07655806,2.130432129,-4.150894165,8.580749512
14.07899946,2.171142578,-4.21673584,8.583145142
14.08147139,2.205856323,-4.26940918,8.571166992
14.08394331,2.222610474,-4.375946045,8.543640137
14.08638472,2.257324219,-4.402282715,8.516098022
14.08885664,2.254928589,-4.450164795,8.502929688
14.09132856,2.230987549,-4.555511475,8.530471802
14.09380049,2.283660889,-4.529174805,8.525680542
14.09624189,2.295639038,-4.578262329,8.449066162
14.09871382,2.295639038,-4.604598999,8.452651978
14.10118574,2.266906738,-4.612976074,8.423919678
14.10365767,2.272888184,-4.641708374,8.432312012
14.10609907,2.272888184,-4.641708374,8.425125122
14.108571,2.287261963,-4.584243774,8.356887817
14.11104292,2.287261963,-4.634521484,8.337738037
14.11351484,2.314788818,-4.601013184,8.313796997
14.11595625,2.318374634,-4.578262329,8.312591553
14.11842817,2.296829224,-4.543548584,8.348510742
14.1209001,2.337539673,-4.46333313,8.332946777
